2008,"Emma",0.009043,"girl"
2008,"Isabella",0.008941,"girl"
2008,"Emily",0.008377,"girl"
2008,"Madison",0.008199,"girl"
2008,"Ava",0.008198,"girl"
2008,"Olivia",0.008196,"girl"
2008,"Sophia",0.007729,"girl"
2008,"Abigail",0.00725,"girl"
2008,"Elizabeth",0.005748,"girl"
2008,"Chloe",0.005692,"girl"
2008,"Samantha",0.005384,"girl"
2008,"Addison",0.005188,"girl"
2008,"Natalie",0.004905,"girl"
2008,"Mia",0.004898,"girl"
2008,"Alexis",0.004671,"girl"
2008,"Alyssa",0.00464,"girl"
2008,"Hannah",0.004582,"girl"
2008,"Ashley",0.00453,"girl"
2008,"Ella",0.004497,"girl"
2008,"Sarah",0.004332,"girl"
2008,"Grace",0.004323,"girl"
2008,"Taylor",0.004022,"girl"
2008,"Brianna",0.00397,"girl"
2008,"Lily",0.003907,"girl"
2008,"Hailey",0.003789,"girl"
2008,"Anna",0.003477,"girl"
2008,"Victoria",0.00342,"girl"
2008,"Kayla",0.003281,"girl"
2008,"Lillian",0.003272,"girl"
2008,"Lauren",0.003108,"girl"
2008,"Kaylee",0.003034,"girl"
2008,"Allison",0.003006,"girl"
2008,"Savannah",0.002943,"girl"
2008,"Nevaeh",0.002914,"girl"
2008,"Gabriella",0.002889,"girl"
2008,"Sofia",0.002869,"girl"
2008,"Makayla",0.002859,"girl"
2008,"Avery",0.002801,"girl"
2008,"Riley",0.002774,"girl"
2008,"Julia",0.002698,"girl"
2008,"Leah",0.002695,"girl"
2008,"Aubrey",0.002675,"girl"
2008,"Jasmine",0.002647,"girl"
2008,"Audrey",0.002626,"girl"
2008,"Katherine",0.002571,"girl"
2008,"Morgan",0.002571,"girl"
2008,"Brooklyn",0.002554,"girl"
2008,"Destiny",0.002546,"girl"
2008,"Sydney",0.002536,"girl"
2008,"Alexa",0.002512,"girl"
2008,"Kylie",0.002501,"girl"
2008,"Brooke",0.002494,"girl"
2008,"Kaitlyn",0.002463,"girl"
2008,"Evelyn",0.002452,"girl"
2008,"Layla",0.002376,"girl"
2008,"Madeline",0.002319,"girl"
2008,"Kimberly",0.002318,"girl"
2008,"Zoe",0.002289,"girl"
2008,"Jessica",0.00228,"girl"
2008,"Peyton",0.002278,"girl"
2008,"Alexandra",0.002219,"girl"
2008,"Claire",0.002213,"girl"
2008,"Madelyn",0.0022,"girl"
2008,"Maria",0.002195,"girl"
2008,"Mackenzie",0.002153,"girl"
2008,"Arianna",0.002124,"girl"
2008,"Jocelyn",0.002104,"girl"
2008,"Amelia",0.002088,"girl"
2008,"Angelina",0.002064,"girl"
2008,"Trinity",0.002056,"girl"
2008,"Andrea",0.002053,"girl"
2008,"Maya",0.002042,"girl"
2008,"Valeria",0.002027,"girl"
2008,"Sophie",0.001953,"girl"
2008,"Rachel",0.001948,"girl"
2008,"Vanessa",0.001944,"girl"
2008,"Aaliyah",0.001939,"girl"
2008,"Mariah",0.001935,"girl"
2008,"Gabrielle",0.001934,"girl"
2008,"Katelyn",0.001913,"girl"
2008,"Ariana",0.00188,"girl"
2008,"Bailey",0.001878,"girl"
2008,"Camila",0.001857,"girl"
2008,"Jennifer",0.001821,"girl"
2008,"Melanie",0.001786,"girl"
2008,"Gianna",0.001764,"girl"
2008,"Charlotte",0.001763,"girl"
2008,"Paige",0.001755,"girl"
2008,"Autumn",0.001752,"girl"
2008,"Payton",0.001734,"girl"
2008,"Faith",0.001729,"girl"
2008,"Sara",0.001725,"girl"
2008,"Isabelle",0.001721,"girl"
2008,"Caroline",0.001699,"girl"
2008,"Genesis",0.001698,"girl"
2008,"Isabel",0.001679,"girl"
2008,"Mary",0.001668,"girl"
2008,"Zoey",0.001658,"girl"
2008,"Gracie",0.00165,"girl"
2008,"Megan",0.00164,"girl"
2008,"Haley",0.001606,"girl"
2008,"Mya",0.001601,"girl"
2008,"Michelle",0.0016,"girl"
2008,"Molly",0.001596,"girl"
2008,"Stephanie",0.001594,"girl"
2008,"Nicole",0.001576,"girl"
2008,"Jenna",0.001557,"girl"
2008,"Natalia",0.001556,"girl"
2008,"Sadie",0.001517,"girl"
2008,"Jada",0.001513,"girl"
2008,"Serenity",0.001496,"girl"
2008,"Lucy",0.001474,"girl"
2008,"Ruby",0.001449,"girl"
2008,"Eva",0.001423,"girl"
2008,"Kennedy",0.001421,"girl"
2008,"Rylee",0.001414,"girl"
2008,"Jayla",0.001407,"girl"
2008,"Naomi",0.001392,"girl"
2008,"Rebecca",0.00139,"girl"
2008,"Lydia",0.001378,"girl"
2008,"Daniela",0.001348,"girl"
2008,"Bella",0.001336,"girl"
2008,"Keira",0.001318,"girl"
2008,"Adriana",0.00131,"girl"
2008,"Lilly",0.001292,"girl"
2008,"Hayden",0.001285,"girl"
2008,"Miley",0.001277,"girl"
2008,"Katie",0.001276,"girl"
2008,"Jade",0.00127,"girl"
2008,"Jordan",0.001267,"girl"
2008,"Gabriela",0.001262,"girl"
2008,"Amy",0.001224,"girl"
2008,"Angela",0.001218,"girl"
2008,"Melissa",0.001208,"girl"
2008,"Valerie",0.001206,"girl"
2008,"Giselle",0.0012,"girl"
2008,"Diana",0.001175,"girl"
2008,"Amanda",0.001171,"girl"
2008,"Kate",0.001163,"girl"
2008,"Laila",0.001157,"girl"
2008,"Reagan",0.001149,"girl"
2008,"Jordyn",0.001146,"girl"
2008,"Kylee",0.001146,"girl"
2008,"Danielle",0.001145,"girl"
2008,"Briana",0.001136,"girl"
2008,"Marley",0.001133,"girl"
2008,"Leslie",0.001117,"girl"
2008,"Kendall",0.001112,"girl"
2008,"Catherine",0.00111,"girl"
2008,"Liliana",0.001103,"girl"
2008,"Mckenzie",0.001099,"girl"
2008,"Jacqueline",0.001091,"girl"
2008,"Ashlyn",0.001088,"girl"
2008,"Reese",0.001078,"girl"
2008,"Marissa",0.001047,"girl"
2008,"London",0.001038,"girl"
2008,"Juliana",0.001034,"girl"
2008,"Shelby",0.001034,"girl"
2008,"Cheyenne",0.001014,"girl"
2008,"Angel",0.001011,"girl"
2008,"Daisy",0.001001,"girl"
2008,"Makenzie",0.000996,"girl"
2008,"Miranda",0.000993,"girl"
2008,"Erin",0.000992,"girl"
2008,"Amber",0.000989,"girl"
2008,"Alana",0.00098,"girl"
2008,"Ellie",0.000958,"girl"
2008,"Breanna",0.000952,"girl"
2008,"Ana",0.000937,"girl"
2008,"Mikayla",0.000936,"girl"
2008,"Summer",0.000935,"girl"
2008,"Piper",0.000921,"girl"
2008,"Adrianna",0.000916,"girl"
2008,"Jillian",0.000916,"girl"
2008,"Sierra",0.000911,"girl"
2008,"Jayden",0.000907,"girl"
2008,"Sienna",0.000896,"girl"
2008,"Alicia",0.000893,"girl"
2008,"Lila",0.000893,"girl"
2008,"Margaret",0.000889,"girl"
2008,"Alivia",0.00088,"girl"
2008,"Brooklynn",0.00088,"girl"
2008,"Karen",0.000878,"girl"
2008,"Violet",0.000874,"girl"
2008,"Sabrina",0.000871,"girl"
2008,"Stella",0.000871,"girl"
2008,"Aniyah",0.00087,"girl"
2008,"Annabelle",0.000867,"girl"
2008,"Alexandria",0.000867,"girl"
2008,"Kathryn",0.000849,"girl"
2008,"Skylar",0.000841,"girl"
2008,"Aliyah",0.00084,"girl"
2008,"Delilah",0.000837,"girl"
2008,"Julianna",0.00083,"girl"
2008,"Kelsey",0.000827,"girl"
2008,"Khloe",0.000821,"girl"
2008,"Carly",0.000811,"girl"
2008,"Amaya",0.000809,"girl"
2008,"Mariana",0.000806,"girl"
2008,"Christina",0.000799,"girl"
2008,"Alondra",0.000798,"girl"
2008,"Tessa",0.000796,"girl"
2008,"Eliana",0.000793,"girl"
2008,"Bianca",0.000792,"girl"
2008,"Jazmin",0.000792,"girl"
2008,"Clara",0.000789,"girl"
2008,"Vivian",0.000786,"girl"
2008,"Josephine",0.000782,"girl"
2008,"Delaney",0.000779,"girl"
2008,"Scarlett",0.000779,"girl"
2008,"Elena",0.000779,"girl"
2008,"Cadence",0.000777,"girl"
2008,"Alexia",0.000775,"girl"
2008,"Maggie",0.000771,"girl"
2008,"Laura",0.000767,"girl"
2008,"Nora",0.000747,"girl"
2008,"Ariel",0.000746,"girl"
2008,"Elise",0.000745,"girl"
2008,"Nadia",0.000741,"girl"
2008,"Mckenna",0.000734,"girl"
2008,"Chelsea",0.000729,"girl"
2008,"Lyla",0.000727,"girl"
2008,"Alaina",0.000725,"girl"
2008,"Jasmin",0.000724,"girl"
2008,"Hope",0.000724,"girl"
2008,"Leila",0.000721,"girl"
2008,"Caitlyn",0.000716,"girl"
2008,"Cassidy",0.000716,"girl"
2008,"Makenna",0.000712,"girl"
2008,"Allie",0.000708,"girl"
2008,"Izabella",0.000707,"girl"
2008,"Eden",0.000706,"girl"
2008,"Callie",0.000706,"girl"
2008,"Haylee",0.000706,"girl"
2008,"Caitlin",0.000705,"girl"
2008,"Kendra",0.000698,"girl"
2008,"Karina",0.000696,"girl"
2008,"Kyra",0.000693,"girl"
2008,"Kayleigh",0.00069,"girl"
2008,"Addyson",0.00069,"girl"
2008,"Kiara",0.000687,"girl"
2008,"Jazmine",0.000686,"girl"
2008,"Karla",0.000686,"girl"
2008,"Camryn",0.000683,"girl"
2008,"Alina",0.000679,"girl"
2008,"Lola",0.000678,"girl"
2008,"Kyla",0.000678,"girl"
2008,"Kelly",0.000677,"girl"
2008,"Fatima",0.000673,"girl"
2008,"Tiffany",0.000659,"girl"
2008,"Kira",0.000658,"girl"
2008,"Crystal",0.000655,"girl"
2008,"Mallory",0.000651,"girl"
2008,"Esmeralda",0.000645,"girl"
2008,"Alejandra",0.000645,"girl"
2008,"Eleanor",0.000643,"girl"
2008,"Angelica",0.000642,"girl"
2008,"Jayda",0.000642,"girl"
2008,"Abby",0.00064,"girl"
2008,"Kara",0.000638,"girl"
2008,"Veronica",0.000638,"girl"
2008,"Carmen",0.000631,"girl"
2008,"Jamie",0.000629,"girl"
2008,"Ryleigh",0.000623,"girl"
2008,"Valentina",0.000621,"girl"
2008,"Allyson",0.000617,"girl"
2008,"Dakota",0.000614,"girl"
2008,"Kamryn",0.000612,"girl"
2008,"Courtney",0.000606,"girl"
2008,"Cecilia",0.000605,"girl"
2008,"Madeleine",0.000604,"girl"
2008,"Aniya",0.000603,"girl"
2008,"Alison",0.000601,"girl"
2008,"Esther",0.000601,"girl"
2008,"Heaven",0.000595,"girl"
2008,"Aubree",0.000593,"girl"
2008,"Lindsey",0.000592,"girl"
2008,"Leilani",0.000589,"girl"
2008,"Nina",0.000588,"girl"
2008,"Melody",0.000587,"girl"
2008,"Macy",0.000584,"girl"
2008,"Ashlynn",0.000581,"girl"
2008,"Joanna",0.000575,"girl"
2008,"Cassandra",0.000568,"girl"
2008,"Alayna",0.000566,"girl"
2008,"Kaydence",0.000566,"girl"
2008,"Madilyn",0.000565,"girl"
2008,"Aurora",0.000563,"girl"
2008,"Heidi",0.000559,"girl"
2008,"Emerson",0.000558,"girl"
2008,"Kimora",0.000553,"girl"
2008,"Madalyn",0.000552,"girl"
2008,"Erica",0.000544,"girl"
2008,"Josie",0.000543,"girl"
2008,"Katelynn",0.000543,"girl"
2008,"Guadalupe",0.00054,"girl"
2008,"Harper",0.000539,"girl"
2008,"Ivy",0.000538,"girl"
2008,"Lexi",0.000538,"girl"
2008,"Camille",0.000532,"girl"
2008,"Savanna",0.000532,"girl"
2008,"Dulce",0.000529,"girl"
2008,"Daniella",0.000526,"girl"
2008,"Lucia",0.000526,"girl"
2008,"Emely",0.000526,"girl"
2008,"Joselyn",0.000525,"girl"
2008,"Kiley",0.000525,"girl"
2008,"Kailey",0.000521,"girl"
2008,"Miriam",0.00052,"girl"
2008,"Cynthia",0.000516,"girl"
2008,"Rihanna",0.000515,"girl"
2008,"Georgia",0.000514,"girl"
2008,"Rylie",0.000513,"girl"
2008,"Harmony",0.000512,"girl"
2008,"Kiera",0.000512,"girl"
2008,"Kyleigh",0.000511,"girl"
2008,"Monica",0.00051,"girl"
2008,"Bethany",0.000508,"girl"
2008,"Kaylie",0.000508,"girl"
2008,"Cameron",0.000505,"girl"
2008,"Teagan",0.000503,"girl"
2008,"Cora",0.000503,"girl"
2008,"Brynn",5e-04,"girl"
2008,"Ciara",0.000497,"girl"
2008,"Genevieve",0.000497,"girl"
2008,"Alice",0.000493,"girl"
2008,"Maddison",0.000491,"girl"
2008,"Eliza",0.000489,"girl"
2008,"Tatiana",0.000489,"girl"
2008,"Jaelyn",0.000489,"girl"
2008,"Erika",0.000488,"girl"
2008,"Ximena",0.000488,"girl"
2008,"April",0.000485,"girl"
2008,"Marely",0.000484,"girl"
2008,"Julie",0.000481,"girl"
2008,"Danica",0.000473,"girl"
2008,"Presley",0.000473,"girl"
2008,"Brielle",0.000472,"girl"
2008,"Julissa",0.000472,"girl"
2008,"Angie",0.00047,"girl"
2008,"Iris",0.000467,"girl"
2008,"Brenda",0.000465,"girl"
2008,"Hazel",0.000465,"girl"
2008,"Rose",0.000465,"girl"
2008,"Malia",0.000464,"girl"
2008,"Shayla",0.000463,"girl"
2008,"Fiona",0.000463,"girl"
2008,"Phoebe",0.000461,"girl"
2008,"Nayeli",0.000459,"girl"
2008,"Paola",0.000459,"girl"
2008,"Kaelyn",0.000458,"girl"
2008,"Selena",0.000456,"girl"
2008,"Audrina",0.000452,"girl"
2008,"Rebekah",0.000451,"girl"
2008,"Carolina",0.000447,"girl"
2008,"Janiyah",0.000444,"girl"
2008,"Michaela",0.000442,"girl"
2008,"Penelope",0.000441,"girl"
2008,"Janiya",0.000441,"girl"
2008,"Anastasia",0.000439,"girl"
2008,"Adeline",0.000438,"girl"
2008,"Ruth",0.000437,"girl"
2008,"Sasha",0.000437,"girl"
2008,"Denise",0.000433,"girl"
2008,"Holly",0.00043,"girl"
2008,"Madisyn",0.000428,"girl"
2008,"Hanna",0.000428,"girl"
2008,"Tatum",0.000427,"girl"
2008,"Marlee",0.000427,"girl"
2008,"Nataly",0.000426,"girl"
2008,"Helen",0.000425,"girl"
2008,"Janelle",0.000425,"girl"
2008,"Lizbeth",0.000425,"girl"
2008,"Serena",0.000423,"girl"
2008,"Anya",0.000423,"girl"
2008,"Jaslene",0.000423,"girl"
2008,"Kaylin",0.000418,"girl"
2008,"Jazlyn",0.000416,"girl"
2008,"Nancy",0.000412,"girl"
2008,"Lindsay",0.000408,"girl"
2008,"Desiree",0.000407,"girl"
2008,"Hayley",0.000407,"girl"
2008,"Itzel",0.000407,"girl"
2008,"Imani",0.000404,"girl"
2008,"Madelynn",0.000401,"girl"
2008,"Asia",4e-04,"girl"
2008,"Kadence",0.000399,"girl"
2008,"Madyson",0.000399,"girl"
2008,"Talia",0.000399,"girl"
2008,"Jane",0.000398,"girl"
2008,"Kayden",0.000398,"girl"
2008,"Annie",0.000397,"girl"
2008,"Amari",0.000397,"girl"
2008,"Bridget",0.000394,"girl"
2008,"Raegan",0.000392,"girl"
2008,"Jadyn",0.000391,"girl"
2008,"Celeste",0.000389,"girl"
2008,"Jimena",0.000389,"girl"
2008,"Luna",0.000387,"girl"
2008,"Yasmin",0.000387,"girl"
2008,"Emilia",0.000386,"girl"
2008,"Annika",0.000385,"girl"
2008,"Estrella",0.000384,"girl"
2008,"Sarai",0.000384,"girl"
2008,"Lacey",0.000382,"girl"
2008,"Ayla",0.000382,"girl"
2008,"Alessandra",0.00038,"girl"
2008,"Willow",0.000378,"girl"
2008,"Nyla",0.000376,"girl"
2008,"Dayana",0.000375,"girl"
2008,"Lilah",0.000374,"girl"
2008,"Lilliana",0.000373,"girl"
2008,"Natasha",0.000373,"girl"
2008,"Hadley",0.000373,"girl"
2008,"Harley",0.000373,"girl"
2008,"Priscilla",0.000373,"girl"
2008,"Claudia",0.000372,"girl"
2008,"Allisson",0.000371,"girl"
2008,"Baylee",0.00037,"girl"
2008,"Brenna",0.00037,"girl"
2008,"Brittany",0.000369,"girl"
2008,"Skyler",0.000369,"girl"
2008,"Fernanda",0.000368,"girl"
2008,"Danna",0.000366,"girl"
2008,"Melany",0.000358,"girl"
2008,"Cali",0.000356,"girl"
2008,"Lia",0.000356,"girl"
2008,"Macie",0.000356,"girl"
2008,"Lyric",0.000354,"girl"
2008,"Logan",0.000353,"girl"
2008,"Gloria",0.000352,"girl"
2008,"Lana",0.000352,"girl"
2008,"Mylee",0.000352,"girl"
2008,"Cindy",0.000352,"girl"
2008,"Lilian",0.000351,"girl"
2008,"Amira",0.00035,"girl"
2008,"Anahi",0.00035,"girl"
2008,"Alissa",0.000348,"girl"
2008,"Anaya",0.000348,"girl"
2008,"Lena",0.000348,"girl"
2008,"Ainsley",0.000346,"girl"
2008,"Sandra",0.000346,"girl"
2008,"Noelle",0.000343,"girl"
2008,"Marisol",0.000342,"girl"
2008,"Meredith",0.00034,"girl"
2008,"Kailyn",0.000339,"girl"
2008,"Lesly",0.000338,"girl"
2008,"Johanna",0.000338,"girl"
2008,"Diamond",0.000337,"girl"
2008,"Evangeline",0.000336,"girl"
2008,"Juliet",0.000336,"girl"
2008,"Kathleen",0.000334,"girl"
2008,"Meghan",0.000334,"girl"
2008,"Paisley",0.000334,"girl"
2008,"Athena",0.000332,"girl"
2008,"Hailee",0.000332,"girl"
2008,"Rosa",0.000332,"girl"
2008,"Wendy",0.00033,"girl"
2008,"Emilee",0.00033,"girl"
2008,"Sage",0.00033,"girl"
2008,"Alanna",0.000329,"girl"
2008,"Elaina",0.000328,"girl"
2008,"Cara",0.000327,"girl"
2008,"Nia",0.000327,"girl"
2008,"Paris",0.000327,"girl"
2008,"Casey",0.000326,"girl"
2008,"Dana",0.000326,"girl"
2008,"Emery",0.000325,"girl"
2008,"Rowan",0.000325,"girl"
2008,"Aubrie",0.000324,"girl"
2008,"Kaitlin",0.000323,"girl"
2008,"Jaden",0.000323,"girl"
2008,"Kenzie",0.000323,"girl"
2008,"Kiana",0.000322,"girl"
2008,"Viviana",0.00032,"girl"
2008,"Norah",0.00032,"girl"
2008,"Lauryn",0.000318,"girl"
2008,"Perla",0.000318,"girl"
2008,"Amiyah",0.000318,"girl"
2008,"Alyson",0.000316,"girl"
2008,"Rachael",0.000316,"girl"
2008,"Shannon",0.000315,"girl"
2008,"Aileen",0.000313,"girl"
2008,"Miracle",0.000313,"girl"
2008,"Lillie",0.000311,"girl"
2008,"Danika",0.00031,"girl"
2008,"Heather",0.00031,"girl"
2008,"Kassidy",0.000309,"girl"
2008,"Taryn",0.000309,"girl"
2008,"Tori",0.000309,"girl"
2008,"Francesca",0.000308,"girl"
2008,"Kristen",0.000308,"girl"
2008,"Amya",0.000307,"girl"
2008,"Elle",0.000306,"girl"
2008,"Kristina",0.000306,"girl"
2008,"Cheyanne",0.000304,"girl"
2008,"Haylie",0.000304,"girl"
2008,"Patricia",0.000303,"girl"
2008,"Anne",0.000301,"girl"
